Offset,sMeanPktSz,sTtl,sHops,TcpRtt,State,AckDat,SynAck,Proto,SrcBytes,TotBytes,SrcRate,Max,Load,Dur,SrcLoad,Rate,RunTime,Cause,Min,is_attack,Label,split
22141860,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,validation
10678620,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,validation
2703236,42.0,63.0,1.0,0.0,4,0.0,0.0,4,84,84,0.439532,2.275147,147.68277,2.275147,147.68277,0.439532,2.275147,1,2.275147,1,Malicious,train
16795476,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.388784,2.572124,130.631332,2.572124,130.631332,0.388784,2.572124,2,2.572124,1,Malicious,train
350604,42.0,63.0,1.0,0.0,4,0.0,0.0,4,84,84,0.348042,2.873216,116.942131,2.873216,116.942131,0.348042,2.873216,1,2.873216,1,Malicious,train
3037268,42.0,63.0,1.0,0.0,4,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,Malicious,train
4837208,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.38653,2.587119,129.874191,2.587119,129.874191,0.38653,2.587119,2,2.587119,1,Malicious,test
117896,42.0,55.0,9.0,0.0,4,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,Malicious,validation
1310656,66.0,63.0,1.0,0.028878,3,0.026661,0.002217,3,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,validation
17235148,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,test
7451432,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,validation
2513756,66.0,63.0,1.0,0.015042,3,0.013591,0.001451,3,66,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,test
2482956,42.0,63.0,1.0,0.0,4,0.0,0.0,4,84,84,0.219419,4.557499,73.724648,4.557499,73.724648,0.219419,4.557499,1,4.557499,1,Malicious,test
22811164,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,test
3222888,68.25,63.0,1.0,0.021872,3,0.020325,0.001547,3,546,1559,1.449552,4.829077,2261.301758,4.829077,791.869812,3.106184,4.829077,2,4.829077,1,Malicious,train
1725168,187.800003,63.0,1.0,0.019902,1,0.017495,0.002407,3,939,4754,0.948528,4.217059,7216.40332,4.217059,1426.586548,2.134189,4.217059,1,4.217059,1,Malicious,validation
5276424,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,test
14400032,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,train
20926980,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.388185,2.576091,130.430176,2.576091,130.430176,0.388185,2.576091,2,2.576091,1,Malicious,train
10151208,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.439581,2.274892,147.69931,2.274892,147.69931,0.439581,2.274892,2,2.274892,1,Malicious,validation
4645948,245.0,63.0,1.0,0.033972,1,0.031245,0.002727,3,735,875,53.698483,0.037245,120284.5938,0.037245,105249.0234,107.396965,0.037245,1,0.037245,1,Malicious,test
10215036,66.0,63.0,1.0,0.026966,3,0.025589,0.001377,3,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,train
10083020,66.0,63.0,1.0,0.035956,3,0.034124,0.001832,3,462,12351,1.214771,4.939202,17973.75391,4.939202,641.39917,3.23939,4.939202,2,4.939202,1,Malicious,test
20001380,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.388057,2.576939,130.387253,2.576939,130.387253,0.388057,2.576939,2,2.576939,1,Malicious,validation
12234244,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.219296,4.560056,73.683304,4.560056,73.683304,0.219296,4.560056,2,4.560056,1,Malicious,test
9721512,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,train
1952988,106.285713,63.0,1.0,0.020009,1,0.018441,0.001568,3,744,1148,1.53559,3.907293,1996.266968,3.907293,1306.275146,3.07118,3.907293,1,3.907293,1,Malicious,train
13815688,136.25,63.0,1.0,0.017853,1,0.016093,0.00176,3,545,4360,0.634936,4.724882,5860.040527,4.724882,692.504028,1.693164,4.724882,1,4.724882,1,Malicious,train
14679724,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.387718,2.579191,130.273407,2.579191,130.273407,0.387718,2.579191,2,2.579191,1,Malicious,train
7475040,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.388237,2.575747,130.447601,2.575747,130.447601,0.388237,2.575747,2,2.575747,1,Malicious,train
5478676,113.5,63.0,1.0,0.013892,1,0.012397,0.001495,3,681,1019,1.146698,4.360347,1539.327148,4.360347,1042.118896,2.293396,4.360347,1,4.360347,1,Malicious,train
8784220,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.388227,2.575816,130.444107,2.575816,130.444107,0.388227,2.575816,2,2.575816,1,Malicious,train
7478416,0.0,63.0,1.0,0.021776,8,0.019672,0.002104,3,0,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,train
30924,58.0,56.0,8.0,0.0,6,0.0,0.0,3,58,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,Malicious,train
10128772,0.0,63.0,1.0,0.046922,8,0.045789,0.001133,3,0,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,validation
473124,42.0,53.0,11.0,0.0,4,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,Malicious,train
23399868,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,test
12956024,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,validation
9588124,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,test
1340304,0.0,63.0,1.0,0.014904,8,0.013218,0.001686,3,0,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,train
12884400,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.440561,2.269831,148.028641,2.269831,148.028641,0.440561,2.269831,2,2.269831,1,Malicious,train
758728,42.0,44.0,20.0,0.0,4,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,Malicious,train
8249732,42.0,63.0,1.0,0.0,6,0.0,0.0,4,126,126,0.437798,4.568312,147.100281,4.568312,147.100281,0.437798,4.568312,2,4.568312,1,Malicious,train
10989192,42.0,63.0,1.0,0.0,6,0.0,0.0,4,126,126,0.437972,4.566507,147.158432,4.566507,147.158432,0.437972,4.566507,2,4.566507,1,Malicious,train
11863868,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,test
6900752,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.38743,2.58111,130.176559,2.58111,130.176559,0.38743,2.58111,2,2.58111,1,Malicious,train
12184560,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,train
5319584,42.0,63.0,1.0,0.0,4,0.0,0.0,4,84,84,0.386245,2.589027,129.778488,2.589027,129.778488,0.386245,2.589027,1,2.589027,1,Malicious,test
1752220,0.0,63.0,1.0,0.015909,8,0.014373,0.001536,3,0,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,train
6704048,42.0,63.0,1.0,0.0,6,0.0,0.0,4,126,126,0.43796,4.566629,147.154495,4.566629,147.154495,0.43796,4.566629,2,4.566629,1,Malicious,train
4568024,42.0,63.0,1.0,0.0,4,0.0,0.0,4,84,84,0.386493,2.587371,129.861542,2.587371,129.861542,0.386493,2.587371,1,2.587371,1,Malicious,train
14243068,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.388346,2.57502,130.484421,2.57502,130.484421,0.388346,2.57502,2,2.57502,1,Malicious,test
1936920,42.0,63.0,1.0,0.0,4,0.0,0.0,4,84,84,0.44078,2.268703,148.102249,2.268703,148.102249,0.44078,2.268703,1,2.268703,1,Malicious,train
11848820,244.5,63.0,1.0,0.015875,1,0.013824,0.002051,3,978,1118,11.559669,0.259523,24783.92969,0.259523,22626.125,19.266115,0.259523,1,0.259523,1,Malicious,validation
1267272,95.222221,63.0,1.0,0.013883,1,0.012342,0.001541,3,857,1393,1.671337,4.786588,2057.415283,4.786588,1273.558472,3.342673,4.786588,1,4.786588,1,Malicious,validation
15215060,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.388669,2.572883,130.592804,2.572883,130.592804,0.388669,2.572883,2,2.572883,1,Malicious,train
120728,67.0,63.0,1.0,0.025149,1,0.018902,0.006247,3,335,665,1.1287,3.543901,1200.936523,3.543901,604.983032,2.539574,3.543901,2,3.543901,1,Malicious,train
6358216,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.385633,2.593136,129.572845,2.593136,129.572845,0.385633,2.593136,2,2.593136,1,Malicious,train
2108600,0.0,63.0,1.0,0.013998,8,0.012397,0.001601,3,0,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,test
8250720,390.0,63.0,1.0,0.023026,1,0.021359,0.001667,3,2730,2870,3.191469,1.880012,10255.25391,1.880012,9957.382812,4.255292,1.880012,1,1.880012,1,Malicious,validation
14188212,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,train
692676,42.0,63.0,1.0,0.0,4,0.0,0.0,4,84,84,0.349608,2.860347,117.468262,2.860347,117.468262,0.349608,2.860347,1,2.860347,1,Malicious,test
2986420,42.0,63.0,1.0,0.0,4,0.0,0.0,4,84,84,0.438647,2.279738,147.385361,2.279738,147.385361,0.438647,2.279738,1,2.279738,1,Malicious,train
19168036,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,validation
4347840,42.0,63.0,1.0,0.0,4,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,Malicious,train
1328652,42.0,63.0,1.0,0.0,4,0.0,0.0,4,84,84,0.353836,2.826169,118.888855,2.826169,118.888855,0.353836,2.826169,1,2.826169,1,Malicious,train
5653984,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,train
11016076,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,validation
2765788,42.0,63.0,1.0,0.0,4,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,Malicious,train
12551780,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.219397,4.55794,73.717514,4.55794,73.717514,0.219397,4.55794,2,4.55794,1,Malicious,train
922616,74.0,63.0,1.0,0.0,6,0.0,0.0,3,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,Malicious,train
14054976,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,train
71808,58.0,44.0,20.0,0.0,6,0.0,0.0,3,58,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,Malicious,validation
376176,58.0,48.0,16.0,0.0,6,0.0,0.0,3,58,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,Malicious,train
7199496,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,train
15265440,0.0,63.0,1.0,0.025888,8,0.024003,0.001885,3,0,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,test
2976340,42.0,63.0,1.0,0.0,4,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,Malicious,train
2611676,66.0,63.0,1.0,0.017845,8,0.016095,0.00175,3,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,test
3469220,42.0,63.0,1.0,0.0,4,0.0,0.0,4,84,84,0.219828,4.54902,73.862068,4.54902,73.862068,0.219828,4.54902,1,4.54902,1,Malicious,train
4916524,67.0,63.0,1.0,0.021922,1,0.020521,0.001401,3,268,532,0.870291,3.447124,925.989319,3.447124,466.47583,2.030678,3.447124,2,3.447124,1,Malicious,validation
2700380,42.0,63.0,1.0,0.0,4,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,Malicious,validation
4125792,126.14286,63.0,1.0,0.01389,1,0.012631,0.001259,3,883,12846,1.449306,4.139913,22479.69922,4.139913,1462.832642,4.106367,4.139913,1,4.139913,1,Malicious,test
21790444,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.388104,2.576632,130.402786,2.576632,130.402786,0.388104,2.576632,2,2.576632,1,Malicious,train
956436,42.0,63.0,1.0,0.0,4,0.0,0.0,4,84,84,0.350304,2.854666,117.702034,2.854666,117.702034,0.350304,2.854666,1,2.854666,1,Malicious,train
10588508,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,train
13744964,0.0,63.0,1.0,0.01598,8,0.014312,0.001668,3,0,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,train
1590128,42.0,63.0,1.0,0.0,4,0.0,0.0,4,84,84,0.436678,2.290015,146.723938,2.290015,146.723938,0.436678,2.290015,1,2.290015,1,Malicious,train
9125548,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,train
11236148,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.38864,2.573075,130.583054,2.573075,130.583054,0.38864,2.573075,2,2.573075,1,Malicious,train
2633048,69.5,63.0,1.0,0.018118,8,0.016542,0.001576,3,278,1093,1.423253,2.107847,3267.789307,2.107847,793.22644,3.795342,2.107847,2,2.107847,1,Malicious,test
9921072,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,train
8979468,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.388622,2.573196,130.57692,2.573196,130.57692,0.388622,2.573196,2,2.573196,1,Malicious,train
773500,42.0,63.0,1.0,0.0,4,0.0,0.0,4,84,84,0.349933,2.857693,117.577362,2.857693,117.577362,0.349933,2.857693,1,2.857693,1,Malicious,validation
4744256,42.0,63.0,1.0,0.0,4,0.0,0.0,4,84,84,0.438032,2.28294,147.17865,2.28294,147.17865,0.438032,2.28294,1,2.28294,1,Malicious,train
20625692,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.389113,2.569946,130.74205,2.569946,130.74205,0.389113,2.569946,2,2.569946,1,Malicious,train
4292372,42.0,63.0,1.0,0.0,4,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,Malicious,test
5058028,42.0,63.0,1.0,0.0,4,0.0,0.0,4,84,84,0.438592,2.280023,147.366928,2.280023,147.366928,0.438592,2.280023,1,2.280023,1,Malicious,validation
631648,74.0,63.0,1.0,0.0,6,0.0,0.0,3,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,Malicious,test
1311620,42.0,63.0,1.0,0.0,4,0.0,0.0,4,84,84,0.352949,2.833267,118.591011,2.833267,118.591011,0.352949,2.833267,1,2.833267,1,Malicious,train
5383920,42.0,63.0,1.0,0.0,4,0.0,0.0,4,126,126,0.437239,4.57416,146.912216,4.57416,146.912216,0.437239,4.57416,1,4.57416,1,Malicious,train
23809592,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,train
497432,42.0,63.0,1.0,0.0,4,0.0,0.0,4,126,126,0.440586,4.539406,148.037003,4.539406,148.037003,0.440586,4.539406,1,4.539406,1,Malicious,train
6306000,42.0,63.0,1.0,0.0,4,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,Malicious,train
4518500,42.0,63.0,1.0,0.0,4,0.0,0.0,4,84,84,0.43764,2.284985,147.046906,2.284985,147.046906,0.43764,2.284985,1,2.284985,1,Malicious,train
12623392,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,test
2566112,67.0,63.0,1.0,0.014027,1,0.011883,0.002144,3,268,532,0.66471,4.513244,707.25177,4.513244,356.284729,1.550991,4.513244,2,4.513244,1,Malicious,train
7493536,66.0,63.0,1.0,0.018949,3,0.017382,0.001567,3,66,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,train
719804,42.0,58.0,6.0,0.0,4,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,Malicious,test
15481700,66.0,63.0,1.0,0.020103,8,0.018981,0.001122,3,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,test
8060252,42.0,63.0,1.0,0.0,6,0.0,0.0,4,126,126,0.439723,4.54832,147.746872,4.54832,147.746872,0.439723,4.54832,2,4.54832,1,Malicious,train
6306268,103.428574,63.0,1.0,0.014914,1,0.012917,0.001997,3,724,1128,1.39649,4.296486,1783.783325,4.296486,1156.293823,2.79298,4.296486,1,4.296486,1,Malicious,test
2439908,67.0,63.0,1.0,0.014008,1,0.011779,0.002229,3,335,665,0.803023,4.981178,854.416382,4.981178,430.420288,1.806802,4.981178,2,4.981178,1,Malicious,validation
2717684,42.0,63.0,1.0,0.0,4,0.0,0.0,4,126,126,0.439741,4.548133,147.752945,4.548133,147.752945,0.439741,4.548133,1,4.548133,1,Malicious,train
21416036,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,train
4974256,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.386652,2.586302,129.915222,2.586302,129.915222,0.386652,2.586302,2,2.586302,1,Malicious,train
14909300,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,test
686292,58.0,46.0,18.0,0.0,6,0.0,0.0,3,58,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,Malicious,train
9940744,42.0,63.0,1.0,0.0,6,0.0,0.0,4,126,126,0.439345,4.552236,147.619766,4.552236,147.619766,0.439345,4.552236,2,4.552236,1,Malicious,train
7660192,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.388495,2.574035,130.534363,2.574035,130.534363,0.388495,2.574035,2,2.574035,1,Malicious,validation
5046868,69.0,63.0,1.0,0.013873,8,0.012413,0.00146,3,345,1226,1.011844,3.95318,2045.947754,3.95318,558.537659,2.529609,3.95318,2,3.95318,1,Malicious,train
14469792,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,train
562572,74.0,63.0,1.0,0.0,6,0.0,0.0,3,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,Malicious,train
2234864,54.0,64.0,0.0,0.002515,8,0.0,0.002515,3,108,166,16.990044,0.058858,7339.69873,0.058858,7339.69873,33.980087,0.058858,1,0.058858,1,Malicious,train
16879256,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.387583,2.58009,130.228012,2.58009,130.228012,0.387583,2.58009,2,2.58009,1,Malicious,train
21510948,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.388613,2.573257,130.573822,2.573257,130.573822,0.388613,2.573257,2,2.573257,1,Malicious,train
2528948,42.0,63.0,1.0,0.0,4,0.0,0.0,4,84,84,0.368599,2.712978,123.849152,2.712978,123.849152,0.368599,2.712978,1,2.712978,1,Malicious,train
6474272,42.0,63.0,1.0,0.0,4,0.0,0.0,4,84,84,0.387382,2.581429,130.160461,2.581429,130.160461,0.387382,2.581429,1,2.581429,1,Malicious,train
6856236,66.0,63.0,1.0,0.02685,3,0.024947,0.001903,3,66,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,train
16651108,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,train
14231608,66.0,63.0,1.0,0.026008,3,0.02429,0.001718,3,66,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,train
10004252,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.388963,2.570939,130.691544,2.570939,130.691544,0.388963,2.570939,2,2.570939,1,Malicious,train
4728456,42.0,63.0,1.0,0.0,4,0.0,0.0,4,84,84,0.218729,4.571875,73.492821,4.571875,73.492821,0.218729,4.571875,1,4.571875,1,Malicious,train
22072444,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.38823,2.57579,130.445419,2.57579,130.445419,0.38823,2.57579,2,2.57579,1,Malicious,train
13451468,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.387259,2.582254,130.118881,2.582254,130.118881,0.387259,2.582254,2,2.582254,1,Malicious,test
15549620,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,validation
7571128,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.387875,2.578149,130.32605,2.578149,130.32605,0.387875,2.578149,2,2.578149,1,Malicious,train
389464,58.0,44.0,20.0,0.0,6,0.0,0.0,3,58,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,Malicious,validation
1592328,68.25,63.0,1.0,0.015025,3,0.013177,0.001848,3,546,1559,1.506293,4.647169,2349.817627,4.647169,822.866577,3.227772,4.647169,2,4.647169,1,Malicious,train
3104768,68.666664,63.0,1.0,0.014007,8,0.01255,0.001457,3,412,1359,1.446378,3.456911,2675.220703,3.456911,796.086426,3.471307,3.456911,2,3.456911,1,Malicious,train
2563624,54.0,64.0,0.0,0.00192,8,0.0,0.00192,3,108,166,21.207558,0.047153,9161.665039,0.047153,9161.665039,42.415115,0.047153,1,0.047153,1,Malicious,validation
357968,115.25,63.0,1.0,0.016001,1,0.014058,0.001943,3,461,667,82.23008,0.036483,106131.6172,0.036483,75870.95313,164.460159,0.036483,1,0.036483,1,Malicious,test
16650772,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.388157,2.576277,130.420761,2.576277,130.420761,0.388157,2.576277,2,2.576277,1,Malicious,validation
5434108,66.0,63.0,1.0,0.024874,3,0.023648,0.001226,3,66,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,train
5422568,70.333336,63.0,1.0,0.01392,8,0.012545,0.001375,3,211,960,0.842982,2.372529,2370.466309,2.372529,475.442017,2.528947,2.372529,2,2.372529,1,Malicious,train
14672432,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,train
4685736,114.166664,63.0,1.0,0.014095,1,0.012273,0.001822,3,685,1023,1.685831,2.965896,2271.151855,2.965896,1540.175415,3.371663,2.965896,1,2.965896,1,Malicious,validation
17844252,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,train
14945700,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,validation
8240556,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.436701,2.289898,146.73143,2.289898,146.73143,0.436701,2.289898,2,2.289898,1,Malicious,train
7717448,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.387683,2.579428,130.261444,2.579428,130.261444,0.387683,2.579428,2,2.579428,1,Malicious,test
21663620,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,validation
321048,42.0,42.0,22.0,0.0,4,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,Malicious,train
5128640,104.14286,63.0,1.0,0.015003,1,0.013774,0.001229,3,729,1133,1.215823,4.934931,1559.494995,4.934931,1013.185425,2.431645,4.934931,1,4.934931,1,Malicious,train
17587780,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,train
19434996,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,train
10020532,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,train
3529340,42.0,63.0,1.0,0.0,4,0.0,0.0,4,84,84,0.439345,2.276115,147.619965,2.276115,147.619965,0.439345,2.276115,1,2.276115,1,Malicious,train
19817836,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.388632,2.573128,130.580368,2.573128,130.580368,0.388632,2.573128,2,2.573128,1,Malicious,train
7925284,148.166672,63.0,1.0,0.013829,1,0.011943,0.001886,3,889,12852,1.255979,3.980957,23345.14063,3.980957,1489.089111,4.019134,3.980957,1,3.980957,1,Malicious,train
8478376,114.5,63.0,1.0,0.048985,1,0.046656,0.002329,3,916,12879,1.487382,4.706255,19851.02734,4.706255,1363.292114,3.824697,4.706255,1,4.706255,1,Malicious,train
5618240,42.0,63.0,1.0,0.0,4,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,Malicious,train
1538568,66.833336,63.0,1.0,0.015943,8,0.014019,0.001924,3,401,1414,1.143208,4.373656,2235.200928,4.373656,612.759705,2.972342,4.373656,2,4.373656,1,Malicious,validation
6527932,67.0,63.0,1.0,0.013995,1,0.01257,0.001425,3,201,399,0.532909,3.752987,567.015015,3.752987,285.63916,1.332272,3.752987,2,3.752987,1,Malicious,test
